p = 0.00, q = 0.54, eq_value = 0.0000
p = 0.01, q = 0.54, eq_value = 0.0000
p = 0.02, q = 0.54, eq_value = 0.0000
p = 0.03, q = 0.54, eq_value = 0.0000
p = 0.04, q = 0.54, eq_value = 0.0000
p = 0.05, q = 0.54, eq_value = 0.0000
p = 0.06, q = 0.54, eq_value = 0.0000
p = 0.07, q = 0.54, eq_value = 0.0000
p = 0.08, q = 0.54, eq_value = 0.0000
p = 0.09, q = 0.54, eq_value = 0.0000
p = 0.10, q = 0.54, eq_value = 0.0000
p = 0.11, q = 0.54, eq_value = 0.0000
p = 0.12, q = 0.54, eq_value = 0.0000
p = 0.13, q = 0.54, eq_value = 0.0000
p = 0.14, q = 0.54, eq_value = 0.0000
p = 0.15, q = 0.54, eq_value = 0.0000
p = 0.16, q = 0.54, eq_value = 0.0000
p = 0.17, q = 0.54, eq_value = 0.0000
p = 0.18, q = 0.54, eq_value = 0.0000
p = 0.19, q = 0.54, eq_value = 0.0000
p = 0.20, q = 0.54, eq_value = 0.0000
p = 0.21, q = 0.54, eq_value = 0.0000
p = 0.22, q = 0.54, eq_value = 0.0000
p = 0.23, q = 0.54, eq_value = 0.0000
p = 0.24, q = 0.54, eq_value = 0.0000
p = 0.25, q = 0.54, eq_value = 0.0000
p = 0.26, q = 0.54, eq_value = 0.0000
p = 0.27, q = 0.54, eq_value = 0.0000
p = 0.28, q = 0.54, eq_value = 0.0000
p = 0.29, q = 0.54, eq_value = 0.0000
p = 0.30, q = 0.54, eq_value = 0.0000
p = 0.31, q = 0.54, eq_value = 0.0000
p = 0.32, q = 0.54, eq_value = 0.0000
p = 0.33, q = 0.54, eq_value = 0.0000
p = 0.34, q = 0.54, eq_value = 0.0000
p = 0.35, q = 0.54, eq_value = 0.0000
p = 0.36, q = 0.54, eq_value = 0.0000
p = 0.37, q = 0.54, eq_value = 0.0000
p = 0.38, q = 0.54, eq_value = 0.0000
p = 0.39, q = 0.54, eq_value = 0.0000
p = 0.40, q = 0.54, eq_value = 0.0000
p = 0.41, q = 0.54, eq_value = 0.0000
p = 0.42, q = 0.54, eq_value = 0.0000
p = 0.43, q = 0.54, eq_value = 0.0000
p = 0.44, q = 0.54, eq_value = 0.0000
p = 0.45, q = 0.54, eq_value = 0.0000
p = 0.46, q = 0.54, eq_value = 0.0000
p = 0.47, q = 0.54, eq_value = 0.0005
p = 0.48, q = 0.54, eq_value = 0.0052
p = 0.49, q = 0.54, eq_value = 0.0269
p = 0.50, q = 0.54, eq_value = 0.0939
p = 0.51, q = 0.54, eq_value = 0.2138
p = 0.52, q = 0.54, eq_value = 0.3274
p = 0.53, q = 0.54, eq_value = 0.4104
p = 0.54, q = 0.54, eq_value = 0.4727
p = 0.55, q = 0.54, eq_value = 0.5230
p = 0.56, q = 0.54, eq_value = 0.5640
p = 0.57, q = 0.54, eq_value = 0.5976
p = 0.58, q = 0.54, eq_value = 0.6277
p = 0.59, q = 0.54, eq_value = 0.6575
p = 0.60, q = 0.54, eq_value = 0.6815
p = 0.61, q = 0.54, eq_value = 0.7000
p = 0.62, q = 0.54, eq_value = 0.7216
p = 0.63, q = 0.54, eq_value = 0.7399
p = 0.64, q = 0.54, eq_value = 0.7560
p = 0.65, q = 0.54, eq_value = 0.7702
p = 0.66, q = 0.54, eq_value = 0.7848
p = 0.67, q = 0.54, eq_value = 0.7981
p = 0.68, q = 0.54, eq_value = 0.8096
p = 0.69, q = 0.54, eq_value = 0.8200
p = 0.70, q = 0.54, eq_value = 0.8313
p = 0.71, q = 0.54, eq_value = 0.8438
p = 0.72, q = 0.54, eq_value = 0.8506
p = 0.73, q = 0.54, eq_value = 0.8592
p = 0.74, q = 0.54, eq_value = 0.8683
p = 0.75, q = 0.54, eq_value = 0.8764
p = 0.76, q = 0.54, eq_value = 0.8838
p = 0.77, q = 0.54, eq_value = 0.8909
p = 0.78, q = 0.54, eq_value = 0.8980
p = 0.79, q = 0.54, eq_value = 0.9054
p = 0.80, q = 0.54, eq_value = 0.9114
p = 0.81, q = 0.54, eq_value = 0.9178
p = 0.82, q = 0.54, eq_value = 0.9227
p = 0.83, q = 0.54, eq_value = 0.9292
p = 0.84, q = 0.54, eq_value = 0.9343
p = 0.85, q = 0.54, eq_value = 0.9390
p = 0.86, q = 0.54, eq_value = 0.9435
p = 0.87, q = 0.54, eq_value = 0.9493
p = 0.88, q = 0.54, eq_value = 0.9542
p = 0.89, q = 0.54, eq_value = 0.9584
p = 0.90, q = 0.54, eq_value = 0.9630
p = 0.91, q = 0.54, eq_value = 0.9673
p = 0.92, q = 0.54, eq_value = 0.9709
p = 0.93, q = 0.54, eq_value = 0.9756
p = 0.94, q = 0.54, eq_value = 0.9791
p = 0.95, q = 0.54, eq_value = 0.9828
p = 0.96, q = 0.54, eq_value = 0.9865
p = 0.97, q = 0.54, eq_value = 0.9900
p = 0.98, q = 0.54, eq_value = 0.9936
p = 0.99, q = 0.54, eq_value = 0.9967
p = 0.00, q = 0.55, eq_value = 0.0000
p = 0.01, q = 0.55, eq_value = 0.0000
p = 0.02, q = 0.55, eq_value = 0.0000
p = 0.03, q = 0.55, eq_value = 0.0000
p = 0.04, q = 0.55, eq_value = 0.0000
p = 0.05, q = 0.55, eq_value = 0.0000
p = 0.06, q = 0.55, eq_value = 0.0000
p = 0.07, q = 0.55, eq_value = 0.0000
p = 0.08, q = 0.55, eq_value = 0.0000
p = 0.09, q = 0.55, eq_value = 0.0000
p = 0.10, q = 0.55, eq_value = 0.0000
p = 0.11, q = 0.55, eq_value = 0.0000
p = 0.12, q = 0.55, eq_value = 0.0000
p = 0.13, q = 0.55, eq_value = 0.0000
p = 0.14, q = 0.55, eq_value = 0.0000
p = 0.15, q = 0.55, eq_value = 0.0000
p = 0.16, q = 0.55, eq_value = 0.0000
p = 0.17, q = 0.55, eq_value = 0.0000
p = 0.18, q = 0.55, eq_value = 0.0000
p = 0.19, q = 0.55, eq_value = 0.0000
p = 0.20, q = 0.55, eq_value = 0.0000
p = 0.21, q = 0.55, eq_value = 0.0000
p = 0.22, q = 0.55, eq_value = 0.0000
p = 0.23, q = 0.55, eq_value = 0.0000
p = 0.24, q = 0.55, eq_value = 0.0000
p = 0.25, q = 0.55, eq_value = 0.0000
p = 0.26, q = 0.55, eq_value = 0.0000
p = 0.27, q = 0.55, eq_value = 0.0000
p = 0.28, q = 0.55, eq_value = 0.0000
p = 0.29, q = 0.55, eq_value = 0.0000
p = 0.30, q = 0.55, eq_value = 0.0000
p = 0.31, q = 0.55, eq_value = 0.0000
p = 0.32, q = 0.55, eq_value = 0.0000
p = 0.33, q = 0.55, eq_value = 0.0000
p = 0.34, q = 0.55, eq_value = 0.0000
p = 0.35, q = 0.55, eq_value = 0.0000
p = 0.36, q = 0.55, eq_value = 0.0000
p = 0.37, q = 0.55, eq_value = 0.0000
p = 0.38, q = 0.55, eq_value = 0.0000
p = 0.39, q = 0.55, eq_value = 0.0000
p = 0.40, q = 0.55, eq_value = 0.0000
p = 0.41, q = 0.55, eq_value = 0.0000
p = 0.42, q = 0.55, eq_value = 0.0000
p = 0.43, q = 0.55, eq_value = 0.0000
p = 0.44, q = 0.55, eq_value = 0.0000
p = 0.45, q = 0.55, eq_value = 0.0000
p = 0.46, q = 0.55, eq_value = 0.0002
p = 0.47, q = 0.55, eq_value = 0.0011
p = 0.48, q = 0.55, eq_value = 0.0076
p = 0.49, q = 0.55, eq_value = 0.0417
p = 0.50, q = 0.55, eq_value = 0.1246
p = 0.51, q = 0.55, eq_value = 0.2448
p = 0.52, q = 0.55, eq_value = 0.3565
p = 0.53, q = 0.55, eq_value = 0.4360
p = 0.54, q = 0.55, eq_value = 0.4970
p = 0.55, q = 0.55, eq_value = 0.5370
p = 0.56, q = 0.55, eq_value = 0.5793
p = 0.57, q = 0.55, eq_value = 0.6143
p = 0.58, q = 0.55, eq_value = 0.6432
p = 0.59, q = 0.55, eq_value = 0.6689
p = 0.60, q = 0.55, eq_value = 0.6914
p = 0.61, q = 0.55, eq_value = 0.7131
p = 0.62, q = 0.55, eq_value = 0.7303
p = 0.63, q = 0.55, eq_value = 0.7485
p = 0.64, q = 0.55, eq_value = 0.7630
p = 0.65, q = 0.55, eq_value = 0.7786
p = 0.66, q = 0.55, eq_value = 0.7904
p = 0.67, q = 0.55, eq_value = 0.8044
p = 0.68, q = 0.55, eq_value = 0.8153
p = 0.69, q = 0.55, eq_value = 0.8259
p = 0.70, q = 0.55, eq_value = 0.8359
p = 0.71, q = 0.55, eq_value = 0.8459
p = 0.72, q = 0.55, eq_value = 0.8552
p = 0.73, q = 0.55, eq_value = 0.8630
p = 0.74, q = 0.55, eq_value = 0.8727
p = 0.75, q = 0.55, eq_value = 0.8793
p = 0.76, q = 0.55, eq_value = 0.8880
p = 0.77, q = 0.55, eq_value = 0.8940
p = 0.78, q = 0.55, eq_value = 0.9014
p = 0.79, q = 0.55, eq_value = 0.9076
p = 0.80, q = 0.55, eq_value = 0.9137
p = 0.81, q = 0.55, eq_value = 0.9193
p = 0.82, q = 0.55, eq_value = 0.9256
p = 0.83, q = 0.55, eq_value = 0.9309
p = 0.84, q = 0.55, eq_value = 0.9362
p = 0.85, q = 0.55, eq_value = 0.9412
p = 0.86, q = 0.55, eq_value = 0.9462
p = 0.87, q = 0.55, eq_value = 0.9506
p = 0.88, q = 0.55, eq_value = 0.9555
p = 0.89, q = 0.55, eq_value = 0.9602
p = 0.90, q = 0.55, eq_value = 0.9640
p = 0.91, q = 0.55, eq_value = 0.9685
p = 0.92, q = 0.55, eq_value = 0.9722
p = 0.93, q = 0.55, eq_value = 0.9756
p = 0.94, q = 0.55, eq_value = 0.9800
p = 0.95, q = 0.55, eq_value = 0.9834
p = 0.96, q = 0.55, eq_value = 0.9871
p = 0.97, q = 0.55, eq_value = 0.9902
p = 0.98, q = 0.55, eq_value = 0.9937
p = 0.99, q = 0.55, eq_value = 0.9969
p = 0.00, q = 0.56, eq_value = 0.0000
p = 0.01, q = 0.56, eq_value = 0.0000
p = 0.02, q = 0.56, eq_value = 0.0000
p = 0.03, q = 0.56, eq_value = 0.0000
p = 0.04, q = 0.56, eq_value = 0.0000
p = 0.05, q = 0.56, eq_value = 0.0000
p = 0.06, q = 0.56, eq_value = 0.0000
p = 0.07, q = 0.56, eq_value = 0.0000
p = 0.08, q = 0.56, eq_value = 0.0000
p = 0.09, q = 0.56, eq_value = 0.0000
p = 0.10, q = 0.56, eq_value = 0.0000
p = 0.11, q = 0.56, eq_value = 0.0000
p = 0.12, q = 0.56, eq_value = 0.0000
p = 0.13, q = 0.56, eq_value = 0.0000
p = 0.14, q = 0.56, eq_value = 0.0000
p = 0.15, q = 0.56, eq_value = 0.0000
p = 0.16, q = 0.56, eq_value = 0.0000
p = 0.17, q = 0.56, eq_value = 0.0000
p = 0.18, q = 0.56, eq_value = 0.0000
p = 0.19, q = 0.56, eq_value = 0.0000
p = 0.20, q = 0.56, eq_value = 0.0000
p = 0.21, q = 0.56, eq_value = 0.0000
p = 0.22, q = 0.56, eq_value = 0.0000
p = 0.23, q = 0.56, eq_value = 0.0000
p = 0.24, q = 0.56, eq_value = 0.0000
p = 0.25, q = 0.56, eq_value = 0.0000
p = 0.26, q = 0.56, eq_value = 0.0000
p = 0.27, q = 0.56, eq_value = 0.0000
p = 0.28, q = 0.56, eq_value = 0.0000
p = 0.29, q = 0.56, eq_value = 0.0000
p = 0.30, q = 0.56, eq_value = 0.0000
p = 0.31, q = 0.56, eq_value = 0.0000
p = 0.32, q = 0.56, eq_value = 0.0000
p = 0.33, q = 0.56, eq_value = 0.0000
p = 0.34, q = 0.56, eq_value = 0.0000
p = 0.35, q = 0.56, eq_value = 0.0000
p = 0.36, q = 0.56, eq_value = 0.0000
p = 0.37, q = 0.56, eq_value = 0.0000
p = 0.38, q = 0.56, eq_value = 0.0000
p = 0.39, q = 0.56, eq_value = 0.0000
p = 0.40, q = 0.56, eq_value = 0.0000
p = 0.41, q = 0.56, eq_value = 0.0000
p = 0.42, q = 0.56, eq_value = 0.0000
p = 0.43, q = 0.56, eq_value = 0.0000
p = 0.44, q = 0.56, eq_value = 0.0000
p = 0.45, q = 0.56, eq_value = 0.0000
p = 0.46, q = 0.56, eq_value = 0.0001
p = 0.47, q = 0.56, eq_value = 0.0029
p = 0.48, q = 0.56, eq_value = 0.0143
p = 0.49, q = 0.56, eq_value = 0.0632
p = 0.50, q = 0.56, eq_value = 0.1669
p = 0.51, q = 0.56, eq_value = 0.2916
p = 0.52, q = 0.56, eq_value = 0.3895
p = 0.53, q = 0.56, eq_value = 0.4566
p = 0.54, q = 0.56, eq_value = 0.5129
p = 0.55, q = 0.56, eq_value = 0.5595
p = 0.56, q = 0.56, eq_value = 0.5962
p = 0.57, q = 0.56, eq_value = 0.6272
p = 0.58, q = 0.56, eq_value = 0.6543
p = 0.59, q = 0.56, eq_value = 0.6793
p = 0.60, q = 0.56, eq_value = 0.7032
p = 0.61, q = 0.56, eq_value = 0.7220
p = 0.62, q = 0.56, eq_value = 0.7380
p = 0.63, q = 0.56, eq_value = 0.7564
p = 0.64, q = 0.56, eq_value = 0.7716
p = 0.65, q = 0.56, eq_value = 0.7853
p = 0.66, q = 0.56, eq_value = 0.7980
p = 0.67, q = 0.56, eq_value = 0.8099
p = 0.68, q = 0.56, eq_value = 0.8213
p = 0.69, q = 0.56, eq_value = 0.8310
p = 0.70, q = 0.56, eq_value = 0.8413
p = 0.71, q = 0.56, eq_value = 0.8511
p = 0.72, q = 0.56, eq_value = 0.8607
p = 0.73, q = 0.56, eq_value = 0.8673
p = 0.74, q = 0.56, eq_value = 0.8760
p = 0.75, q = 0.56, eq_value = 0.8836
p = 0.76, q = 0.56, eq_value = 0.8902
p = 0.77, q = 0.56, eq_value = 0.8975
p = 0.78, q = 0.56, eq_value = 0.9034
p = 0.79, q = 0.56, eq_value = 0.9110
p = 0.80, q = 0.56, eq_value = 0.9164
p = 0.81, q = 0.56, eq_value = 0.9219
p = 0.82, q = 0.56, eq_value = 0.9269
p = 0.83, q = 0.56, eq_value = 0.9325
p = 0.84, q = 0.56, eq_value = 0.9377
p = 0.85, q = 0.56, eq_value = 0.9429
p = 0.86, q = 0.56, eq_value = 0.9481
p = 0.87, q = 0.56, eq_value = 0.9526
p = 0.88, q = 0.56, eq_value = 0.9564
p = 0.89, q = 0.56, eq_value = 0.9608
p = 0.90, q = 0.56, eq_value = 0.9652
p = 0.91, q = 0.56, eq_value = 0.9688
p = 0.92, q = 0.56, eq_value = 0.9731
p = 0.93, q = 0.56, eq_value = 0.9768
p = 0.94, q = 0.56, eq_value = 0.9801
p = 0.95, q = 0.56, eq_value = 0.9835
p = 0.96, q = 0.56, eq_value = 0.9872
p = 0.97, q = 0.56, eq_value = 0.9908
p = 0.98, q = 0.56, eq_value = 0.9939
p = 0.99, q = 0.56, eq_value = 0.9969
p = 0.00, q = 0.57, eq_value = 0.0000
p = 0.01, q = 0.57, eq_value = 0.0000
p = 0.02, q = 0.57, eq_value = 0.0000
p = 0.03, q = 0.57, eq_value = 0.0000
p = 0.04, q = 0.57, eq_value = 0.0000
p = 0.05, q = 0.57, eq_value = 0.0000
p = 0.06, q = 0.57, eq_value = 0.0000
p = 0.07, q = 0.57, eq_value = 0.0000
p = 0.08, q = 0.57, eq_value = 0.0000
p = 0.09, q = 0.57, eq_value = 0.0000
p = 0.10, q = 0.57, eq_value = 0.0000
p = 0.11, q = 0.57, eq_value = 0.0000
p = 0.12, q = 0.57, eq_value = 0.0000
p = 0.13, q = 0.57, eq_value = 0.0000
p = 0.14, q = 0.57, eq_value = 0.0000
p = 0.15, q = 0.57, eq_value = 0.0000
p = 0.16, q = 0.57, eq_value = 0.0000
p = 0.17, q = 0.57, eq_value = 0.0000
p = 0.18, q = 0.57, eq_value = 0.0000
p = 0.19, q = 0.57, eq_value = 0.0000
p = 0.20, q = 0.57, eq_value = 0.0000
p = 0.21, q = 0.57, eq_value = 0.0000
p = 0.22, q = 0.57, eq_value = 0.0000
p = 0.23, q = 0.57, eq_value = 0.0000
p = 0.24, q = 0.57, eq_value = 0.0000
p = 0.25, q = 0.57, eq_value = 0.0000
p = 0.26, q = 0.57, eq_value = 0.0000
p = 0.27, q = 0.57, eq_value = 0.0000
p = 0.28, q = 0.57, eq_value = 0.0000
p = 0.29, q = 0.57, eq_value = 0.0000
p = 0.30, q = 0.57, eq_value = 0.0000
p = 0.31, q = 0.57, eq_value = 0.0000
p = 0.32, q = 0.57, eq_value = 0.0000
p = 0.33, q = 0.57, eq_value = 0.0000
p = 0.34, q = 0.57, eq_value = 0.0000
p = 0.35, q = 0.57, eq_value = 0.0000
p = 0.36, q = 0.57, eq_value = 0.0000
p = 0.37, q = 0.57, eq_value = 0.0000
p = 0.38, q = 0.57, eq_value = 0.0000
p = 0.39, q = 0.57, eq_value = 0.0000
p = 0.40, q = 0.57, eq_value = 0.0000
p = 0.41, q = 0.57, eq_value = 0.0000
p = 0.42, q = 0.57, eq_value = 0.0000
p = 0.43, q = 0.57, eq_value = 0.0000
p = 0.44, q = 0.57, eq_value = 0.0000
p = 0.45, q = 0.57, eq_value = 0.0001
p = 0.46, q = 0.57, eq_value = 0.0006
p = 0.47, q = 0.57, eq_value = 0.0034
p = 0.48, q = 0.57, eq_value = 0.0248
p = 0.49, q = 0.57, eq_value = 0.0920
p = 0.50, q = 0.57, eq_value = 0.2077
p = 0.51, q = 0.57, eq_value = 0.3269
p = 0.52, q = 0.57, eq_value = 0.4137
p = 0.53, q = 0.57, eq_value = 0.4837
p = 0.54, q = 0.57, eq_value = 0.5349
p = 0.55, q = 0.57, eq_value = 0.5764
p = 0.56, q = 0.57, eq_value = 0.6093
p = 0.57, q = 0.57, eq_value = 0.6408
p = 0.58, q = 0.57, eq_value = 0.6673
p = 0.59, q = 0.57, eq_value = 0.6922
p = 0.60, q = 0.57, eq_value = 0.7123
p = 0.61, q = 0.57, eq_value = 0.7301
p = 0.62, q = 0.57, eq_value = 0.7479
p = 0.63, q = 0.57, eq_value = 0.7629
p = 0.64, q = 0.57, eq_value = 0.7795
p = 0.65, q = 0.57, eq_value = 0.7912
p = 0.66, q = 0.57, eq_value = 0.8042
p = 0.67, q = 0.57, eq_value = 0.8154
p = 0.68, q = 0.57, eq_value = 0.8249
p = 0.69, q = 0.57, eq_value = 0.8364
p = 0.70, q = 0.57, eq_value = 0.8459
p = 0.71, q = 0.57, eq_value = 0.8558
p = 0.72, q = 0.57, eq_value = 0.8630
p = 0.73, q = 0.57, eq_value = 0.8711
p = 0.74, q = 0.57, eq_value = 0.8795
p = 0.75, q = 0.57, eq_value = 0.8871
p = 0.76, q = 0.57, eq_value = 0.8935
p = 0.77, q = 0.57, eq_value = 0.9015
p = 0.78, q = 0.57, eq_value = 0.9064
p = 0.79, q = 0.57, eq_value = 0.9130
p = 0.80, q = 0.57, eq_value = 0.9192
p = 0.81, q = 0.57, eq_value = 0.9244
p = 0.82, q = 0.57, eq_value = 0.9297
p = 0.83, q = 0.57, eq_value = 0.9345
p = 0.84, q = 0.57, eq_value = 0.9399
p = 0.85, q = 0.57, eq_value = 0.9444
p = 0.86, q = 0.57, eq_value = 0.9492
p = 0.87, q = 0.57, eq_value = 0.9538
p = 0.88, q = 0.57, eq_value = 0.9577
p = 0.89, q = 0.57, eq_value = 0.9624
p = 0.90, q = 0.57, eq_value = 0.9666
p = 0.91, q = 0.57, eq_value = 0.9704
p = 0.92, q = 0.57, eq_value = 0.9737
p = 0.93, q = 0.57, eq_value = 0.9774
p = 0.94, q = 0.57, eq_value = 0.9808
p = 0.95, q = 0.57, eq_value = 0.9840
p = 0.96, q = 0.57, eq_value = 0.9878
p = 0.97, q = 0.57, eq_value = 0.9909
p = 0.98, q = 0.57, eq_value = 0.9939
p = 0.99, q = 0.57, eq_value = 0.9970
p = 0.00, q = 0.58, eq_value = 0.0000
p = 0.01, q = 0.58, eq_value = 0.0000
p = 0.02, q = 0.58, eq_value = 0.0000
p = 0.03, q = 0.58, eq_value = 0.0000
p = 0.04, q = 0.58, eq_value = 0.0000
p = 0.05, q = 0.58, eq_value = 0.0000
p = 0.06, q = 0.58, eq_value = 0.0000
p = 0.07, q = 0.58, eq_value = 0.0000
p = 0.08, q = 0.58, eq_value = 0.0000
p = 0.09, q = 0.58, eq_value = 0.0000
p = 0.10, q = 0.58, eq_value = 0.0000
p = 0.11, q = 0.58, eq_value = 0.0000
p = 0.12, q = 0.58, eq_value = 0.0000
p = 0.13, q = 0.58, eq_value = 0.0000
p = 0.14, q = 0.58, eq_value = 0.0000
p = 0.15, q = 0.58, eq_value = 0.0000
p = 0.16, q = 0.58, eq_value = 0.0000
p = 0.17, q = 0.58, eq_value = 0.0000
p = 0.18, q = 0.58, eq_value = 0.0000
p = 0.19, q = 0.58, eq_value = 0.0000
p = 0.20, q = 0.58, eq_value = 0.0000
p = 0.21, q = 0.58, eq_value = 0.0000
p = 0.22, q = 0.58, eq_value = 0.0000
p = 0.23, q = 0.58, eq_value = 0.0000
p = 0.24, q = 0.58, eq_value = 0.0000
p = 0.25, q = 0.58, eq_value = 0.0000
p = 0.26, q = 0.58, eq_value = 0.0000
p = 0.27, q = 0.58, eq_value = 0.0000
p = 0.28, q = 0.58, eq_value = 0.0000
p = 0.29, q = 0.58, eq_value = 0.0000
p = 0.30, q = 0.58, eq_value = 0.0000
p = 0.31, q = 0.58, eq_value = 0.0000
p = 0.32, q = 0.58, eq_value = 0.0000
p = 0.33, q = 0.58, eq_value = 0.0000
p = 0.34, q = 0.58, eq_value = 0.0000
p = 0.35, q = 0.58, eq_value = 0.0000
p = 0.36, q = 0.58, eq_value = 0.0000
p = 0.37, q = 0.58, eq_value = 0.0000
p = 0.38, q = 0.58, eq_value = 0.0000
p = 0.39, q = 0.58, eq_value = 0.0000
p = 0.40, q = 0.58, eq_value = 0.0000
p = 0.41, q = 0.58, eq_value = 0.0000
p = 0.42, q = 0.58, eq_value = 0.0000
p = 0.43, q = 0.58, eq_value = 0.0000
p = 0.44, q = 0.58, eq_value = 0.0000
p = 0.45, q = 0.58, eq_value = 0.0002
p = 0.46, q = 0.58, eq_value = 0.0008
p = 0.47, q = 0.58, eq_value = 0.0068
p = 0.48, q = 0.58, eq_value = 0.0400
p = 0.49, q = 0.58, eq_value = 0.1232
p = 0.50, q = 0.58, eq_value = 0.2493
p = 0.51, q = 0.58, eq_value = 0.3628
p = 0.52, q = 0.58, eq_value = 0.4434
p = 0.53, q = 0.58, eq_value = 0.5031
p = 0.54, q = 0.58, eq_value = 0.5511
p = 0.55, q = 0.58, eq_value = 0.5940
p = 0.56, q = 0.58, eq_value = 0.6244
p = 0.57, q = 0.58, eq_value = 0.6528
p = 0.58, q = 0.58, eq_value = 0.6798
p = 0.59, q = 0.58, eq_value = 0.7011
p = 0.60, q = 0.58, eq_value = 0.7212
p = 0.61, q = 0.58, eq_value = 0.7386
p = 0.62, q = 0.58, eq_value = 0.7573
p = 0.63, q = 0.58, eq_value = 0.7705
p = 0.64, q = 0.58, eq_value = 0.7849
p = 0.65, q = 0.58, eq_value = 0.7975
p = 0.66, q = 0.58, eq_value = 0.8086
p = 0.67, q = 0.58, eq_value = 0.8203
p = 0.68, q = 0.58, eq_value = 0.8314
p = 0.69, q = 0.58, eq_value = 0.8408
p = 0.70, q = 0.58, eq_value = 0.8512
p = 0.71, q = 0.58, eq_value = 0.8597
p = 0.72, q = 0.58, eq_value = 0.8671
p = 0.73, q = 0.58, eq_value = 0.8754
p = 0.74, q = 0.58, eq_value = 0.8827
p = 0.75, q = 0.58, eq_value = 0.8902
p = 0.76, q = 0.58, eq_value = 0.8976
p = 0.77, q = 0.58, eq_value = 0.9032
p = 0.78, q = 0.58, eq_value = 0.9097
p = 0.79, q = 0.58, eq_value = 0.9151
p = 0.80, q = 0.58, eq_value = 0.9212
p = 0.81, q = 0.58, eq_value = 0.9271
p = 0.82, q = 0.58, eq_value = 0.9318
p = 0.83, q = 0.58, eq_value = 0.9367
p = 0.84, q = 0.58, eq_value = 0.9411
p = 0.85, q = 0.58, eq_value = 0.9463
p = 0.86, q = 0.58, eq_value = 0.9503
p = 0.87, q = 0.58, eq_value = 0.9546
p = 0.88, q = 0.58, eq_value = 0.9594
p = 0.89, q = 0.58, eq_value = 0.9632
p = 0.90, q = 0.58, eq_value = 0.9668
p = 0.91, q = 0.58, eq_value = 0.9711
p = 0.92, q = 0.58, eq_value = 0.9743
p = 0.93, q = 0.58, eq_value = 0.9784
p = 0.94, q = 0.58, eq_value = 0.9817
p = 0.95, q = 0.58, eq_value = 0.9847
p = 0.96, q = 0.58, eq_value = 0.9882
p = 0.97, q = 0.58, eq_value = 0.9910
p = 0.98, q = 0.58, eq_value = 0.9940
p = 0.99, q = 0.58, eq_value = 0.9971
p = 0.00, q = 0.59, eq_value = 0.0000
p = 0.01, q = 0.59, eq_value = 0.0000
p = 0.02, q = 0.59, eq_value = 0.0000
p = 0.03, q = 0.59, eq_value = 0.0000
p = 0.04, q = 0.59, eq_value = 0.0000
p = 0.05, q = 0.59, eq_value = 0.0000
p = 0.06, q = 0.59, eq_value = 0.0000
p = 0.07, q = 0.59, eq_value = 0.0000
p = 0.08, q = 0.59, eq_value = 0.0000
p = 0.09, q = 0.59, eq_value = 0.0000
p = 0.10, q = 0.59, eq_value = 0.0000
p = 0.11, q = 0.59, eq_value = 0.0000
p = 0.12, q = 0.59, eq_value = 0.0000
p = 0.13, q = 0.59, eq_value = 0.0000
p = 0.14, q = 0.59, eq_value = 0.0000
p = 0.15, q = 0.59, eq_value = 0.0000
p = 0.16, q = 0.59, eq_value = 0.0000
p = 0.17, q = 0.59, eq_value = 0.0000
p = 0.18, q = 0.59, eq_value = 0.0000
p = 0.19, q = 0.59, eq_value = 0.0000
p = 0.20, q = 0.59, eq_value = 0.0000
p = 0.21, q = 0.59, eq_value = 0.0000
p = 0.22, q = 0.59, eq_value = 0.0000
p = 0.23, q = 0.59, eq_value = 0.0000
p = 0.24, q = 0.59, eq_value = 0.0000
p = 0.25, q = 0.59, eq_value = 0.0000
p = 0.26, q = 0.59, eq_value = 0.0000
p = 0.27, q = 0.59, eq_value = 0.0000
p = 0.28, q = 0.59, eq_value = 0.0000
p = 0.29, q = 0.59, eq_value = 0.0000
p = 0.30, q = 0.59, eq_value = 0.0000
p = 0.31, q = 0.59, eq_value = 0.0000
p = 0.32, q = 0.59, eq_value = 0.0000
p = 0.33, q = 0.59, eq_value = 0.0000
p = 0.34, q = 0.59, eq_value = 0.0000
p = 0.35, q = 0.59, eq_value = 0.0000
p = 0.36, q = 0.59, eq_value = 0.0000
p = 0.37, q = 0.59, eq_value = 0.0000
p = 0.38, q = 0.59, eq_value = 0.0000
p = 0.39, q = 0.59, eq_value = 0.0000
p = 0.40, q = 0.59, eq_value = 0.0000
p = 0.41, q = 0.59, eq_value = 0.0000
p = 0.42, q = 0.59, eq_value = 0.0000
p = 0.43, q = 0.59, eq_value = 0.0000
p = 0.44, q = 0.59, eq_value = 0.0000
p = 0.45, q = 0.59, eq_value = 0.0002
p = 0.46, q = 0.59, eq_value = 0.0025
p = 0.47, q = 0.59, eq_value = 0.0138
p = 0.48, q = 0.59, eq_value = 0.0597
p = 0.49, q = 0.59, eq_value = 0.1660
p = 0.50, q = 0.59, eq_value = 0.2947
p = 0.51, q = 0.59, eq_value = 0.3978
p = 0.52, q = 0.59, eq_value = 0.4703
p = 0.53, q = 0.59, eq_value = 0.5261
p = 0.54, q = 0.59, eq_value = 0.5705
p = 0.55, q = 0.59, eq_value = 0.6077
p = 0.56, q = 0.59, eq_value = 0.6377
p = 0.57, q = 0.59, eq_value = 0.6682
p = 0.58, q = 0.59, eq_value = 0.6897
p = 0.59, q = 0.59, eq_value = 0.7127
